x,y,z,class,start_time,end_time,start_datetime,end_datetime,sound_path,sampled,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light),propagated_class,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
-0.59717584,8.17313,9.242354,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_84.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.97239875793457,-0.15808656811714172,-0.11741258203983307,0.9163128137588501,-0.5110160112380981,0.48002851009368896,0.2652968466281891,-0.26428112387657166,0.45295295119285583,0.37239864468574524,-0.14319826662540436,0.7939996123313904,-0.3623516857624054
-2.9625635,6.4742217,7.9773374,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_109.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.9571495,6.4857826,7.984941,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_110.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.96338,6.4811926,7.9782233,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_111.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.797466,6.440964,8.082506,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_112.wav,True,0,1,0,0,1,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.7936726,6.4400764,8.08207,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_113.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.975158,6.4696097,7.965158,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_114.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.9430318,6.4878774,7.994927,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_115.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.9377265,6.4858212,7.9968348,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_116.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
-2.9569361,6.4849577,7.9839582,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_117.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,,,,,,,,,,,,,
0.2518608,9.859102,10.465218,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_128.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.955379009246826,0.011663640849292278,-0.03626669570803642,0.9764061570167542,-0.6201739311218262,0.5325416326522827,0.24823975563049316,-0.31431058049201965,0.39563822746276855,0.3667867183685303,-0.21242810785770416,0.8173957467079163,-0.3131827712059021
-0.6151462,6.638847,11.190148,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_161.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.971746444702148,-0.219652459025383,-0.033301230520009995,0.847610354423523,-0.5279099345207214,0.5564478635787964,0.4371768534183502,-0.1960892677307129,0.490420937538147,0.3436908423900604,-0.2539268732070923,0.7241352796554565,-0.36831969022750854
-3.0797122,6.314986,7.851429,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_239.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.0677595138549805,-0.29128968715667725,0.03598339855670929,0.7472456097602844,-0.2504599094390869,0.36444464325904846,0.39194875955581665,-0.17649002373218536,0.3850483298301697,0.26261618733406067,-0.019685180857777596,0.4889068901538849,-0.10499131679534912
0.04646586,8.912291,10.32383,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_247.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.9205780029296875,-0.12542259693145752,-0.07668473571538925,0.9664649367332458,-0.7421092987060547,0.4683316648006439,0.27514639496803284,-0.2566947340965271,0.49244558811187744,0.42919066548347473,-0.14559625089168549,0.9028061628341675,-0.3995230197906494
0.046892412,8.90414,10.31499,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T040000+1000_REC_248.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.927628517150879,-0.1189996674656868,-0.04690559580922127,0.937317430973053,-0.7662486433982849,0.49967244267463684,0.2753106951713562,-0.2494165003299713,0.49507787823677063,0.3971818685531616,-0.15591268241405487,0.8993865847587585,-0.33466657996177673
-0.1582582,5.3978066,9.217221,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_3.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.998394966125488,0.6840049028396606,-0.329592764377594,0.07857558876276016,-0.6775728464126587,0.355627179145813,0.16451400518417358,-0.46520552039146423,0.5371273756027222,0.1482018381357193,0.134549081325531,0.6612175703048706,0.033639900386333466
-0.120617546,5.531857,9.254241,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_4.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.92401123046875,1.1217060089111328,-0.48202410340309143,0.02385055087506771,-0.7662550806999207,0.3206891417503357,0.13843141496181488,-0.5386289358139038,0.393284410238266,0.048103220760822296,0.05297590792179108,0.5263168811798096,0.0466114841401577
-1.0007304,5.5587225,9.503157,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_5.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.088932991027832,0.5531492829322815,0.02197708562016487,0.19963771104812622,-0.5066564679145813,0.29481396079063416,0.3567505478858948,-0.20444540679454803,0.32585906982421875,0.06157640367746353,0.10908634215593338,0.4408331513404846,0.024272911250591278
-0.13072434,5.3920183,9.251008,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_6.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.019126892089844,0.6334279179573059,-0.03215960040688515,0.3199424147605896,-0.7756819128990173,0.3348976969718933,0.34192633628845215,-0.3220333456993103,0.43604788184165955,0.012346738949418068,-0.00851580873131752,0.6222183108329773,0.034593768417835236
-0.37330577,7.26346,8.350449,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_12.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.958937644958496,0.09121167659759521,-0.20908471941947937,0.7807663679122925,-0.52571702003479,0.5586252808570862,0.023410722613334656,-0.28906622529029846,0.8199664950370789,0.20675139129161835,-0.32419833540916443,0.8416960835456848,-0.04852350801229477
-0.16057067,6.0476947,9.262398,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_49.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.988450050354004,0.6233475208282471,-0.32748639583587646,0.12304773181676865,-0.7374271154403687,0.5870330333709717,0.34118616580963135,-0.2979850471019745,0.6099823713302612,0.11894957721233368,-0.08746466040611267,0.581155002117157,-0.08966771513223648
-1.0559131,5.674422,9.48949,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_50.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.103067398071289,0.4966152012348175,0.24372047185897827,0.3776684105396271,-0.4300480782985687,0.20960336923599243,0.21979089081287384,-0.030558640137314796,0.40266841650009155,-0.041420772671699524,-0.06338904052972794,0.36554303765296936,0.014220942743122578
0.2820497,6.0462246,9.952333,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_51.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.953403472900391,0.7993519902229309,-0.08752413094043732,0.23344887793064117,-0.8730904459953308,0.5831249356269836,0.43813982605934143,-0.32244858145713806,0.5276192426681519,-0.03568912670016289,-0.08133731782436371,0.6664326190948486,-0.16257576644420624
-0.38486606,7.8729563,9.308933,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_100.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.952132701873779,0.49428194761276245,-0.7533901929855347,0.5172415971755981,-0.751570463180542,0.31198373436927795,0.3527643084526062,-0.06000172719359398,0.716049313545227,0.16306893527507782,-0.07404259592294693,0.578342854976654,-0.12336967885494232
-0.15071017,5.1598325,9.679478,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_102.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.043755531311035,0.3998040556907654,0.01493061613291502,0.2735767066478729,-0.7148483991622925,0.3786649703979492,0.3276737928390503,-0.2101202756166458,0.5931649804115295,0.03921994939446449,0.020080314949154854,0.6019198894500732,0.0056784735061228275
0.038219526,5.1367836,9.677504,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_103.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.013369083404541,0.4107050597667694,0.04053116217255592,0.33483123779296875,-0.7926941514015198,0.44503629207611084,0.3632223308086395,-0.23463281989097595,0.602648138999939,0.04557336866855621,-0.004262710455805063,0.732373058795929,-0.014224927872419357
0.018500635,5.200539,9.700309,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_104.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.014223575592041,0.45822587609291077,0.10017917305231094,0.4780793786048889,-0.7055732011795044,0.49242499470710754,0.2893054187297821,-0.2500178813934326,0.6582332849502563,0.11564789712429047,-0.030643634498119354,0.7229169607162476,-0.0046176728792488575
0.13992637,4.971195,9.606645,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_105.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.011935234069824,0.43839573860168457,-0.03779339790344238,0.31814536452293396,-0.7872889041900635,0.37031635642051697,0.2487548440694809,-0.2052360624074936,0.7281561493873596,0.06926915049552917,-0.11124663054943085,0.6489410996437073,-0.02895428240299225
0.15054408,4.962895,9.623072,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_106.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.982353687286377,0.5580771565437317,-0.11941003799438477,0.14098460972309113,-0.867144763469696,0.45643624663352966,0.35761207342147827,-0.17447258532047272,0.6832236051559448,0.016366897150874138,-0.09568247199058533,0.7445170283317566,-0.03168308734893799
0.20921417,4.9260073,9.5547285,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_107.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.974544048309326,0.5714514255523682,-0.059483785182237625,0.24785783886909485,-0.8821207284927368,0.443296879529953,0.276108980178833,-0.23080290853977203,0.735765814781189,0.04354184493422508,-0.1758957803249359,0.7215492129325867,-0.023802179843187332
-0.5371558,4.6689954,9.799029,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_114.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.062448978424072,0.26038432121276855,0.2500985860824585,0.4467087984085083,-0.6016359329223633,0.3501461446285248,0.24743710458278656,-0.23799817264080048,0.569504976272583,0.05010053515434265,0.08482120931148529,0.5994875431060791,0.02789766900241375
-0.49636826,4.7262125,9.779835,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_133.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.055697917938232,0.3840532600879669,0.18951597809791565,0.3680395781993866,-0.7258689999580383,0.25581449270248413,0.1925898939371109,-0.18999242782592773,0.5589274764060974,0.06963173300027847,0.17556285858154297,0.5569421648979187,-0.002303734188899398
-0.5374664,5.4449754,10.014242,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_134.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.011029243469238,0.4289124608039856,-0.17967303097248077,0.7197209596633911,-0.6467882394790649,0.31853386759757996,0.1731380820274353,-0.1560717523097992,0.6393902897834778,-0.05923985689878464,0.017109017819166183,0.7235708236694336,0.012674551457166672
-0.605561,5.4923463,9.943537,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_135.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.051198482513428,0.4047732651233673,-0.2402614802122116,0.5127875208854675,-0.5538817644119263,0.15065202116966248,0.16341930627822876,-0.19443492591381073,0.5344595313072205,-0.04259302467107773,0.12085726857185364,0.6478967070579529,0.04219311848282814
-1.8666204,5.4857273,8.957872,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_136.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.041123390197754,0.1405586451292038,-0.2523246109485626,0.8633664846420288,-0.5776934027671814,-0.12960870563983917,0.41009411215782166,-0.16919732093811035,0.1516430377960205,0.16073830425739288,0.3343917429447174,0.34362274408340454,0.08752425014972687
-1.3541354,5.8243103,10.011387,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_137.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.032351493835449,0.6417145133018494,-0.289874792098999,0.4860571324825287,-0.6865444779396057,0.24492834508419037,0.4000132977962494,-0.16344717144966125,0.432793527841568,-0.05460960045456886,0.07588300853967667,0.45150822401046753,0.05835143104195595
-0.54178405,5.4382052,10.0006075,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_139.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.064698219299316,0.3325769603252411,-0.11950143426656723,0.5582208037376404,-0.45184746384620667,0.2612468898296356,0.045515093952417374,-0.14490163326263428,0.5406834483146667,-0.11190451681613922,-0.005761926062405109,0.618106484413147,-0.018311725929379463
0.17774984,7.0139117,10.270325,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_147.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.987193584442139,0.23304739594459534,0.0402827151119709,0.8133446574211121,-1.0033504962921143,0.40970611572265625,0.10992904007434845,-0.05199931934475899,0.4505029022693634,0.014257152564823627,0.12218651175498962,0.5358878374099731,-0.06231490522623062
0.110944554,7.9038506,9.780687,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_157.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.9147467613220215,0.48079878091812134,-0.5144664645195007,0.863028347492218,-1.0702050924301147,0.31258532404899597,0.27839890122413635,-0.16265054047107697,0.5325053334236145,0.11090176552534103,0.06572500616312027,0.6182738542556763,-0.0017341015627607703
-0.42338634,7.0345855,10.432607,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T060000+1000_REC_158.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.903927326202393,0.4849706292152405,-0.5367805361747742,0.4673171043395996,-1.2453938722610474,0.3519587516784668,0.517503023147583,0.2144029289484024,0.48882704973220825,-0.14506804943084717,-0.018761852756142616,0.5198081135749817,0.016946399584412575
-0.87455595,4.1329274,9.598018,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_0.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.124272346496582,0.41285470128059387,-0.10418105870485306,0.44438305497169495,-0.2469104677438736,0.015072132460772991,0.24088303744792938,0.13743507862091064,0.37030941247940063,0.22066034376621246,0.09960558265447617,0.37195882201194763,0.1369655430316925
-1.1253673,6.7963376,10.083423,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_1.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.0675740242004395,0.622653603553772,-0.24678005278110504,0.6948487162590027,-0.3077036738395691,-0.310663640499115,0.44840607047080994,0.28335869312286377,0.1800028532743454,0.21793325245380402,0.19521142542362213,0.19700588285923004,0.20036514103412628
-0.6813006,6.5407033,9.789914,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_2.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.098126411437988,0.38976719975471497,-0.07459841668605804,0.7090052962303162,-0.41992971301078796,0.10403258353471756,0.357401579618454,0.3101910352706909,0.23476530611515045,0.11263394355773926,0.06837289780378342,0.18645437061786652,0.2228786051273346
-1.53402,4.013761,9.733492,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_3.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.105034351348877,-0.03754327818751335,-0.41762036085128784,0.6371998190879822,-0.05252799019217491,0.12706829607486725,0.21433790028095245,0.09378518164157867,0.3386036455631256,0.14918744564056396,0.11135806143283844,0.399116188287735,0.16749981045722961
0.058328312,8.444481,9.714966,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_4.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-5.935160160064697,0.6247282028198242,-0.7306919097900391,1.2111529111862183,-0.47031348943710327,-0.21001054346561432,0.2670671343803406,0.5198538303375244,0.020573541522026062,0.1041872650384903,0.14794231951236725,0.3413631021976471,0.1483224332332611
-0.47968215,6.609781,11.242305,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_5.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.053452014923096,0.9116942286491394,-0.2666740417480469,0.3798614740371704,-0.5495233535766602,0.21021407842636108,0.33089879155158997,0.21312835812568665,0.23265451192855835,0.18609663844108582,0.025140374898910522,0.32910895347595215,0.1043245866894722
-1.1144482,6.821552,10.077331,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_6.wav,True,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.043493270874023,0.3460979759693146,-0.3232883810997009,0.8782771229743958,-0.41072314977645874,-0.23280100524425507,0.6340560913085938,0.23469625413417816,0.12622882425785065,0.24584391713142395,0.13693779706954956,0.07202067971229553,0.21544519066810608
-0.46610358,6.2029905,11.265287,0,0,0,00:00.0,00:00.0,uploads\79a1cc38-4503-11f0-96ab-2c0da73a8026\20210615T080000+1000_REC_7.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,birds,-6.092802047729492,0.8185854554176331,0.1059967651963234,0.16031306982040405,-0.4046640694141388,0.32299432158470154,0.11917366832494736,0.18226101994514465,0.3962095081806183,0.014491681009531021,0.13803286850452423,0.3288918137550354,0.2081076055765152
