x,y,z,class,start_time,end_time,start_datetime,end_datetime,sound_path,sampled,background_silence,birds,frogs,human_speech,insects,mammals,misc/uncertain,rain_(heavy),rain_(light),vehicles_(aircraft/cars),wind_(strong),wind_(light),propagated_class,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
11.403059,7.155831,7.3164353,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_10.wav,True,0,0,0,0,0,0,0,0,1,0,0,0,rain (light),-5.989492,1.4225533,0.45637202,0.67812186,0.020514924,0.28927946,0.018240185,0.25683308,0.05662875,0.18706384,0.040021032,0.17981982,0.11943523
11.494034,7.3917146,7.121166,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_11.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9931836,1.3939677,0.4803525,0.69291157,0.020065023,0.28101388,0.016923785,0.2141581,0.062495578,0.22123125,0.10458999,0.20520644,0.099385165
11.553399,7.4697266,7.1791654,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_12.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9828806,1.447163,0.49602202,0.6704379,0.04834638,0.29429132,0.0023765846,0.20858924,0.04742573,0.20284088,0.09207893,0.19608109,0.103752516
10.6012335,6.602334,6.3478937,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_13.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0218425,1.3051206,0.45323133,0.61530614,0.05853994,0.27260625,0.035704143,0.240478,0.07562758,0.18465385,0.09398499,0.17594321,0.100141004
11.394159,7.322798,7.4163775,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_14.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9539876,1.5727148,0.49677417,0.6587394,-0.012673464,0.2738246,-0.018261107,0.22346716,0.06551771,0.21277395,0.061929487,0.17340192,0.091672726
10.580841,6.3417478,5.887068,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_15.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.032493,1.264597,0.44418412,0.6032757,0.05213229,0.25364533,0.022199597,0.1905656,0.049718026,0.17282875,0.0735049,0.17539003,0.09439308
12.373549,7.746867,7.973281,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_16.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.93489,1.6094191,0.50401765,0.7435139,-0.05740559,0.2906247,-0.03242143,0.19156067,0.028107041,0.17295292,-0.006765779,0.13053584,0.07808381
12.170001,9.323425,8.419634,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_17.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9649897,1.509402,0.51996416,0.6971222,-0.029776933,0.24425079,-0.06422438,0.1486527,0.02798972,0.19070831,0.056679435,0.1504916,0.07599119
10.625958,7.409889,6.4044256,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_18.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.01028,1.3281541,0.45418194,0.68291837,0.010282509,0.2683607,-0.0003075438,0.21810846,0.062254544,0.21513176,0.07029602,0.15976477,0.078839555
10.519187,6.6801,6.292493,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_19.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.051553,1.1845932,0.3786046,0.57633513,0.03985032,0.28074825,0.044893496,0.22174527,0.057105005,0.17850518,0.065641135,0.15502399,0.11168572
11.988315,7.483298,7.431648,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_20.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9935465,1.4068342,0.4282389,0.69551104,0.037248936,0.27198666,-0.038714956,0.20682292,0.004927786,0.17105718,0.058570553,0.18747641,0.09932941
10.903844,6.8934946,6.863517,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_21.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0072737,1.3571519,0.40425968,0.6645658,0.018410916,0.2751435,0.021343207,0.27494308,0.04430585,0.19597234,0.08221623,0.20203222,0.10311907
11.981192,7.5390887,7.426756,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_22.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.968467,1.505852,0.44589877,0.7045989,0.041143958,0.3005232,-0.022777895,0.21329667,0.004888526,0.19235902,0.05230012,0.17617826,0.10380728
10.864626,7.122512,6.8328705,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_23.wav,True,0,0,0,0,0,0,0,0,1,0,0,0,rain (light),-5.976315,1.4643914,0.40456176,0.7259852,-0.018140856,0.29436827,-0.0009080858,0.2586456,0.00049053517,0.18312405,0.078753345,0.21368572,0.11287546
10.982387,6.8941803,7.0399218,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_24.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.000051,1.388672,0.4110819,0.66295,0.046681855,0.31132168,-0.008940816,0.25865468,0.043711092,0.18133382,0.048676405,0.17818609,0.08564725
11.345977,7.3607903,7.297707,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_25.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9755974,1.4574488,0.40213254,0.7445001,0.03132755,0.30067274,-0.045669105,0.22740178,0.02255798,0.2395366,0.10620234,0.21336272,0.09897078
11.891037,7.614898,7.3798647,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_26.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9844337,1.4392952,0.41024387,0.72175306,0.023441324,0.26528433,-0.047658984,0.2152017,0.037496563,0.19802691,0.05179194,0.18242748,0.11057552
12.186868,7.665504,7.7689476,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_27.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9677615,1.4704247,0.45219553,0.78069544,-0.003559457,0.2997882,-0.018786663,0.19700162,-0.0155579345,0.182115,0.015374862,0.15097481,0.11040319
11.283943,7.2795477,7.4125757,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_28.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9730587,1.4656829,0.43978468,0.7307481,-0.0127073405,0.33702007,0.019175226,0.23787312,0.03614614,0.23081534,0.057157837,0.16965625,0.08684411
11.521208,6.645807,6.6830025,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_29.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.002138,1.3721749,0.42757484,0.6776807,0.025129542,0.26913917,-0.025075832,0.2134702,0.051970374,0.21110138,0.09615574,0.21801998,0.12103707
11.861493,7.0794654,7.354092,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_30.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0008273,1.3706156,0.4278987,0.69483334,0.040057924,0.31504816,-0.00014304585,0.21661122,0.055933114,0.18460621,0.061672967,0.1863098,0.098763384
10.530418,6.858659,6.262753,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_31.wav,True,0,0,0,0,0,0,0,0,1,0,0,0,rain (light),-6.0370927,1.2473776,0.40941116,0.59335554,0.015005607,0.25404492,-0.0036843861,0.21557947,0.060126543,0.198534,0.0893422,0.15944424,0.10554457
11.969084,7.519471,7.415134,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_32.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.991773,1.4064622,0.4369603,0.6865285,0.011276779,0.31083247,-0.046430655,0.21490358,-0.014500815,0.18987189,0.08558195,0.17818253,0.11017928
11.96125,7.322962,7.6437907,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_33.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9993563,1.3754405,0.44769293,0.69609106,0.07978973,0.30579576,0.013248421,0.2213574,0.029076029,0.17457661,0.042651843,0.12828027,0.035925698
12.014842,7.3663483,7.6650534,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_34.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9690742,1.4922386,0.4553242,0.7268398,0.04118435,0.30397978,-0.014041414,0.20580024,-0.02820033,0.15216275,0.026872698,0.1394125,0.055898633
12.188029,9.118476,8.510453,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_35.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.962573,1.5272633,0.4758116,0.70099694,-0.021656191,0.25235617,-0.058557834,0.19752671,-0.013366608,0.15822214,0.053408563,0.1585562,0.09061638
11.4374895,7.5450273,7.1214647,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_36.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.9988575,1.3734165,0.42189077,0.7048637,0.0030186824,0.29857153,-0.014138829,0.21932621,0.040220253,0.20857814,0.06663515,0.19054429,0.07534897
11.280325,6.5968184,6.612606,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_37.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0055456,1.3230493,0.3918383,0.74689955,-0.008836265,0.31078434,0.014804943,0.24099477,0.04935483,0.2041542,0.076064505,0.21092731,0.11366337
10.840247,6.7955437,7.098706,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_38.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0148187,1.2980074,0.39965135,0.7024327,0.025233518,0.32219297,0.02638669,0.26497924,0.06234383,0.19857904,0.061765175,0.19256434,0.08264276
10.833386,6.7005305,6.2685304,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_39.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.035341,1.2325772,0.35934237,0.6565274,0.03515624,0.2658324,-0.019463714,0.24493077,0.059043612,0.18496346,0.099661596,0.20384334,0.13309759
10.520245,6.638366,6.3822894,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_40.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0402517,1.2165128,0.35284832,0.64516634,0.042864054,0.27342132,0.021908315,0.25716123,0.04595194,0.18313818,0.07678691,0.1682507,0.11456938
10.679141,5.8096743,6.1436467,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_41.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.062177,1.1179146,0.32389507,0.59036076,0.06210555,0.30590624,0.059524313,0.25559518,0.090924725,0.2085048,0.10791859,0.19478722,0.108956896
10.742942,6.0384464,6.672999,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_42.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.039974,1.1944029,0.3654946,0.66329646,0.079182185,0.34117576,0.056346435,0.24472958,0.069304116,0.21591258,0.09774208,0.18965317,0.089665934
10.819224,6.7651277,7.0851808,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_43.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0334673,1.2253251,0.38594982,0.66666466,0.042910855,0.30597958,0.0596542,0.2825489,0.08416626,0.20582442,0.056231827,0.17902164,0.097669885
10.785087,6.0877166,6.531259,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_44.wav,True,0,0,0,0,0,0,0,0,1,0,0,0,rain (light),-6.0305343,1.2649167,0.39318138,0.62281007,0.014668597,0.28065977,0.028016567,0.23740259,0.060592197,0.23619588,0.09862095,0.17621705,0.0945198
10.63428,6.3115916,6.55165,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_45.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0427003,1.2073505,0.3456835,0.6256931,0.06056921,0.32352668,0.07142392,0.2608913,0.05640739,0.1992218,0.08313719,0.16115323,0.10040103
11.071045,6.654483,6.76981,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_46.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.017985,1.3125646,0.35691616,0.6559351,0.03196211,0.31818256,-0.004528665,0.25853372,0.025316615,0.1931538,0.095113985,0.20706438,0.09908903
12.012311,7.1838136,7.322226,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_47.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0006037,1.349141,0.42495888,0.72153586,0.03736695,0.33153322,-0.031152144,0.22515221,-0.0045613996,0.16125363,0.04899134,0.20527193,0.11283056
11.225141,6.4782796,6.500818,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_48.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.019589,1.3198663,0.36617118,0.62596995,0.028515147,0.2983153,0.0006048806,0.24876715,0.037442762,0.19800939,0.08996107,0.21806116,0.11697267
11.511016,6.682049,6.6448054,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_49.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0144095,1.3002313,0.44684994,0.6833815,0.01400883,0.2843814,-0.0142166875,0.20850153,0.019115096,0.22443576,0.113118246,0.21143648,0.118179776
11.190167,6.0570335,6.8728323,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_50.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.014623,1.3146123,0.3758857,0.6743974,0.05846247,0.34166873,-0.0013743208,0.2304235,0.061671805,0.23366722,0.086201616,0.19796295,0.11799475
11.147994,6.1009717,6.271592,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_51.wav,True,0,0,0,0,0,0,0,0,1,0,0,0,rain (light),-6.038798,1.2218244,0.384017,0.6124247,0.084238246,0.3065503,0.0120419925,0.23322706,0.050649434,0.21502253,0.09851924,0.23143205,0.13364194
11.140936,5.9360523,6.3118877,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_52.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.038602,1.2166202,0.35863015,0.62645996,0.06404041,0.3347497,0.0039248364,0.21318567,0.06430237,0.21825969,0.08802241,0.24252838,0.14089058
11.20293,5.967627,6.372611,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_53.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.031193,1.2365329,0.40788817,0.63701504,0.062972374,0.3312363,0.019132532,0.24644074,0.077911615,0.21602955,0.114496514,0.2503028,0.123713635
10.67794,5.8335953,6.1570907,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_54.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.059756,1.1440933,0.35754177,0.5605724,0.058390863,0.29440603,0.055957817,0.22305067,0.072457485,0.21215177,0.091527164,0.19021297,0.118129216
11.174132,6.28053,6.648365,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_55.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0263977,1.281225,0.39081106,0.61994797,0.022503816,0.30669096,0.0033707777,0.24913412,0.045166332,0.21657941,0.09779386,0.19587646,0.11628038
11.461676,7.366514,7.3429136,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_56.wav,True,0,0,0,0,0,0,0,0,1,0,0,0,rain (light),-6.0155735,1.3081514,0.41808757,0.6628409,0.09369177,0.35206893,-0.02325212,0.20321137,0.047941435,0.2207593,0.09482702,0.15736672,0.07962672
11.964785,6.9342937,7.184651,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_57.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0034475,1.3669902,0.42699707,0.64781654,0.06719907,0.34605774,-0.029205402,0.23714468,0.04363407,0.18466361,0.06579469,0.20893802,0.13879065
11.272887,5.9810495,6.3576727,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_58.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.034408,1.217207,0.39448747,0.64707357,0.06520709,0.3455006,0.0058846963,0.21622126,0.02309804,0.22048594,0.14597386,0.22707725,0.12292401
11.290176,6.113336,6.8071575,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_59.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.022895,1.264925,0.39881724,0.68145686,0.040577788,0.33361945,0.036093254,0.22293656,0.053386047,0.24031189,0.09072709,0.21458676,0.11870354
11.107635,6.3302736,6.303514,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_60.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0399427,1.2138815,0.3510871,0.6380319,0.04081328,0.29873884,0.03493826,0.24249646,0.016162463,0.1885071,0.10131252,0.22100003,0.1255623
11.847268,7.0628114,7.311172,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_61.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.00758,1.3404074,0.40644875,0.6878878,0.042407524,0.33492342,-0.014258546,0.22582512,0.03561024,0.1951021,0.06852594,0.17404118,0.120519936
10.739,6.7544775,6.804645,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_62.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.001521,1.3710358,0.411578,0.6870693,0.0374937,0.33098936,0.04620623,0.26228994,0.027879536,0.144368,0.074716635,0.18281727,0.07936666
11.120203,7.165979,7.4398093,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_63.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-5.999377,1.3481178,0.4609358,0.7001753,0.011726628,0.3702261,0.008902624,0.24741477,0.02651718,0.2144703,0.056165136,0.16405873,0.09919499
10.82135,6.563949,7.0088806,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_64.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0043592,1.3448501,0.41737822,0.6826009,0.081468575,0.36821288,0.026782924,0.26591286,0.040726535,0.20519245,0.06325702,0.1971587,0.10713526
11.977007,6.9593244,7.2085733,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_65.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.013618,1.3066036,0.42342362,0.6769332,0.047267485,0.33289057,-0.013822662,0.22906072,0.01330601,0.18820302,0.06835262,0.21412155,0.1484646
10.986416,5.666656,6.3437033,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_66.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0486917,1.1741829,0.3628703,0.59527814,0.06684328,0.33050403,0.045013458,0.22772427,0.071691364,0.25192213,0.10974653,0.22660562,0.12843762
10.679869,5.808112,6.1693063,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_67.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0663486,1.0776118,0.35773894,0.5945041,0.085377745,0.33020258,0.07141282,0.25595567,0.07930238,0.20810798,0.08446584,0.19117524,0.11726629
10.75262,5.708755,6.097492,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_68.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0742292,1.0502759,0.29807237,0.57392997,0.08824013,0.32885757,0.07438959,0.24248762,0.059868935,0.21126974,0.12390535,0.21573429,0.09904136
10.475867,5.4803324,5.7595143,0,0,0,00:00.0,00:00.0,uploads\b67551bc-3737-11f0-85b7-581122bb7f2c\20210419T000000+1000_REC_69.wav,False,0,0,0,0,0,0,0,0,0,0,0,0,rain (light),-6.0887194,0.9679301,0.3303076,0.53242713,0.10266659,0.31056505,0.06548154,0.24924603,0.10567591,0.21555327,0.108751416,0.21047719,0.14447692
